slug,task_idx,task_text,importance,batch_idx,extraction_timestamp,knn_desire,knn_capability,knn_zone,knn_max_cosine,knn_mean_top5_cosine,knn_top1_workbank_task_id,knn_top1_workbank_task
arva-ai,4,Generate audit-ready compliance review records for each automated investigation conducted,3,12,2026-04-24T18:05:43.139911+00:00,3.162227195156983,3.431319954463485,Yellow,0.5384801,0.5269555,16968,Review data from contract laboratories to ensure accuracy and regulatory compliance.
freestyle,0,Execute and deploy AI-generated code in isolated runtime environments automatically,5,12,2026-04-24T18:05:43.139911+00:00,3.3335956857320337,3.4541656808231695,Yellow,0.32654324,0.28406385,19648,Write or install energy management routines for building automation systems.
freestyle,1,Provision sandboxed compute environments for running untrusted AI-authored code safely,5,12,2026-04-24T18:05:43.139911+00:00,3.013411605604529,3.153663501528721,Yellow,0.31389967,0.2631479,5314,"Develop plans to safeguard computer files against accidental or unauthorized modification, destruction, or disclosure and to meet emergency data processing needs."
freestyle,2,Validate AI-generated code output against expected behavior before production deployment,4,12,2026-04-24T18:05:43.139911+00:00,3.0641061252593094,3.913530073494722,Green,0.40458202,0.35693663,14700,"Evaluate code to ensure that it is valid, is properly structured, meets industry standards, and is compatible with browsers, devices, or operating systems."
freestyle,3,Manage dependencies and environment configuration for AI-generated application code,3,12,2026-04-24T18:05:43.139911+00:00,3.290792711489661,3.4736211856105594,Yellow,0.37050384,0.34411684,1269,"Compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program."
merlin-ai,0,"Manage construction project schedules, milestones, and task assignments in one platform",5,12,2026-04-24T18:05:43.139911+00:00,3.387436384471289,2.439538645556302,Yellow,0.58385533,0.52422416,16157,Monitor or track project milestones and deliverables.
merlin-ai,1,"Track materials procurement, inventory, and supplier orders for active construction projects",5,12,2026-04-24T18:05:43.139911+00:00,2.612399407535021,2.7663191211047984,Low-Priority,0.5759193,0.5558895,11376,"Establish and prepare product construction directions and locations and information on required tools, materials, equipment, numbers of workers needed, and cost projections."
merlin-ai,2,Generate cost estimates and financial projections for construction bids and projects,5,12,2026-04-24T18:05:43.139911+00:00,2.812155703617922,3.6466748064775194,Red,0.6881185,0.6030119,151,"Estimate quantities and cost of materials, equipment, or labor to determine project feasibility."
merlin-ai,3,"Automate invoicing, job costing, and financial reporting for construction companies",4,12,2026-04-24T18:05:43.139911+00:00,2.7422732511350767,3.6499316012992726,Red,0.5585408,0.5399203,18780,Prepare and distribute invoices to bill clients or pay account expenses.
merlin-ai,4,Manage subcontractor and client relationships through integrated CRM workflows,3,12,2026-04-24T18:05:43.139911+00:00,2.8543146341006147,3.7156111258758338,Red,0.4364403,0.3764244,20184,"Manage client portfolios, keeping client plans up-to-date."
merlin-ai,5,Surface real-time project status and budget variance alerts to project managers,4,12,2026-04-24T18:05:43.139911+00:00,3.2765933064728836,3.056785220530533,Yellow,0.52383304,0.48739776,16168,"Prepare project status reports by collecting, analyzing, and summarizing information and trends."
simcare,0,Simulate patient interactions for clinical trainees using realistic AI avatar conversations,5,12,2026-04-24T18:05:43.139911+00:00,2.5855472984551775,3.0295067905631763,Low-Priority,0.35145634,0.33800843,16200,Write or supervise the writing of game text and dialogue.
simcare,1,Evaluate trainee clinical communication and decision-making skills during simulated encounters,5,12,2026-04-24T18:05:43.139911+00:00,2.864057000247202,3.0363598996484424,Low-Priority,0.42840418,0.4169081,778,"Receive and route messages or documents, such as laboratory results, to appropriate staff."
simcare,2,Deliver personalized feedback on trainee performance following simulated clinical sessions,4,12,2026-04-24T18:05:43.139911+00:00,3.006783097562521,2.9203801652197394,Yellow,0.4944877,0.44594917,19559,"Evaluate modes of training delivery, such as in-person or virtual, to optimize training effectiveness, training costs, or environmental impacts."
simcare,3,Match clinical trainees to fieldwork placement sites based on demonstrated competencies,3,12,2026-04-24T18:05:43.139911+00:00,2.8139082299088565,2.8778806880875947,Low-Priority,0.43287903,0.414817,1002,"Develop, administer, and evaluate applicant tests."
simcare,4,Track trainee skill progression across multiple simulation sessions over time,4,12,2026-04-24T18:05:43.139911+00:00,3.149914113157134,3.0622274696090814,Yellow,0.42346328,0.40328708,19559,"Evaluate modes of training delivery, such as in-person or virtual, to optimize training effectiveness, training costs, or environmental impacts."
midship,0,Execute SOX control tests end to end using AI agents without manual auditor effort,5,12,2026-04-24T18:05:43.139911+00:00,3.116176284522012,3.6721413957559106,Green,0.36905187,0.31334797,15428,Analyze quality control test results and provide feedback and interpretation to production management or staff.
midship,1,Extract and validate evidence from financial systems to support internal audit testing,5,12,2026-04-24T18:05:43.139911+00:00,3.011590153157527,4.064741246381076,Green,0.53935397,0.52308476,23214,Prepare financial reports to monitor client or corporate finances.
midship,2,Document audit findings and exceptions in structured workpapers automatically,4,12,2026-04-24T18:05:43.139911+00:00,2.8374307352026675,4.288188846947435,Red,0.47211227,0.4258491,11403,"Compare data with source documents, or re-enter data in verification format to detect errors."
midship,3,Identify control deficiencies and assess their materiality for SOX compliance reporting,4,12,2026-04-24T18:05:43.139911+00:00,3.425519586587234,3.4356882955448556,Yellow,0.5486448,0.5131979,16968,Review data from contract laboratories to ensure accuracy and regulatory compliance.
midship,4,Flag high-risk audit areas requiring escalated human auditor attention and review,3,12,2026-04-24T18:05:43.139911+00:00,2.7623350717088178,3.447362320855651,Low-Priority,0.41855967,0.40142268,15594,Record adverse event and side effect data and confer with investigators regarding the reporting of events to oversight agencies.
bits-to-atoms,0,Match job seekers to open roles at deep technology startups based on specialization fit,5,12,2026-04-24T18:05:43.139911+00:00,2.692875171970295,2.93400945509582,Low-Priority,0.50055486,0.4027821,18865,"Perform searches for qualified job candidates, using sources such as computer databases, networking, Internet recruiting resources, media advertisements, job fairs, recruiting firms, or employee referrals."
bits-to-atoms,1,Assess candidate skill gaps relative to deep tech role requirements,4,12,2026-04-24T18:05:43.139911+00:00,3.1099086854849616,2.563719250584273,Yellow,0.39497268,0.37994143,15590,Contact industry representatives to ensure equipment and software specifications necessary for successful study completion.
bits-to-atoms,2,Recommend targeted training or upskilling pathways to close candidate skill gaps,4,12,2026-04-24T18:05:43.139911+00:00,2.5564351689155904,2.717451404331359,Low-Priority,0.49230447,0.4044842,102,Develop alternative training methods if expected improvements are not seen.
bits-to-atoms,3,Source and screen candidates with highly specialized technical backgrounds for niche roles,5,12,2026-04-24T18:05:43.139911+00:00,2.982897585556858,2.8116714458315353,Low-Priority,0.42506114,0.38814643,19011,Research hardware or software products to meet technical networking or security needs.
bits-to-atoms,4,Connect hiring managers at deep tech companies with pre-qualified candidate pipelines,3,12,2026-04-24T18:05:43.139911+00:00,2.9678236330878014,2.6840144390073846,Low-Priority,0.47146043,0.40185705,18865,"Perform searches for qualified job candidates, using sources such as computer databases, networking, Internet recruiting resources, media advertisements, job fairs, recruiting firms, or employee referrals."
pathpilot,0,Automate loan origination workflows from application intake through credit decisioning,5,12,2026-04-24T18:05:43.139911+00:00,3.199599362545317,4.208562432151504,Green,0.5855491,0.5580647,1254,"Complete loan applications, including credit analyses and summaries of loan requests, and submit to loan committees for approval."
pathpilot,1,Handle customer onboarding inquiries and documentation collection via AI agents,5,12,2026-04-24T18:05:43.139911+00:00,3.1615825947363363,4.146801550441935,Green,0.41596156,0.4027172,14713,"Respond to user email inquiries, or set up automated systems to send responses."
pathpilot,2,Manage collections outreach and payment negotiation workflows automatically,4,12,2026-04-24T18:05:43.139911+00:00,2.7436117175656003,3.9961821466418828,Red,0.46014303,0.44015303,21326,Review collection reports to determine the status of collections and the amounts of outstanding balances.
pathpilot,3,Monitor regulatory compliance across financial operations and flag violations proactively,4,12,2026-04-24T18:05:43.139911+00:00,3.327000804247004,3.7548467524623095,Green,0.6247506,0.56997347,23205,Review all securities transactions to ensure accuracy of information and conformance to governing agency regulations.
pathpilot,4,Resolve customer support requests for financial products without human intervention,3,12,2026-04-24T18:05:43.139911+00:00,2.865843093090521,3.8996235556949794,Red,0.5601904,0.5149843,18933,"Advise clients or respond to inquiries about financial matters in person or via phone, email, Web site, or Internet chat."
syntra,0,Review medical charts to extract diagnosis and procedure codes for claim submission,5,12,2026-04-24T18:05:43.139911+00:00,3.734542463164262,3.9771314048602524,Green,0.6241515,0.5565362,16252,Prepare tables and graphs to present clinical data or results.
syntra,1,Validate medical claims against payer-specific clinical and billing requirements,5,12,2026-04-24T18:05:43.139911+00:00,2.976684124965703,3.2167169523371255,Low-Priority,0.4868124,0.4683597,16284,"Process clinical data, including receipt, entry, verification, or filing of information."
syntra,2,Enter approved claim data into billing systems for specialty medical practices,4,12,2026-04-24T18:05:43.139911+00:00,2.975465294530664,3.9723606546953487,Red,0.62950766,0.5534526,16284,"Process clinical data, including receipt, entry, verification, or filing of information."
